Ano do Evento;Nome do Evento;Evento Gratuito;Qtd Total de Inscritos;Qtd Concluintes;Valor Recebido;% de Ocupação
2019;Palestra MEI - Vantagens e Obrigações para o Empreendedor Individual;Sim;60;54;0;0.36
2019;Palestra MEI - Vantagens e Obrigações para o Empreendedor Individual - Semana do MEI;Sim;26;26;0;1
2019;Palestra Mulher Empreendedora;Sim;14;13;0;1
2019;PALESTRA NEGOCIAÇÃO COM TÉCNICAS DE COACH;Sim;72;72;0;0.72
2019;Palestra Orientação Sobre Constituição da Associação Comercial e Empresariaç de Araruna (ACOMEA);Sim;20;20;0;1
2019;Palestra Persona;Sim;17;17;0;0.68
2019;PALESTRA PLAY MULHER - A Mulher Empreendedora: desafios e oportunidades;Sim;18;18;0;0.9
2019;PALESTRA REDE CRIATIVA - CABEDELO -PB;Sim;22;22;0;0.733333333
2019;PALESTRA REDE CRIATIVA - CAMPINA GRANDE;Sim;15;15;0;0.5
2019;PALESTRA REDE CRIATIVA - QUEIMADAS - PB;Sim;7;7;0;0.466666667
2019;PALESTRA RELAÇÕES HUMANAS NAS RELAÇÕES DE TRABALHO;Não;34;34;386.58;0.971428571
2019;PALESTRA SAÚDE EXPO SUMMIT;Sim;17;17;0;0.653846154
2019;Palestra Sebraetec;Sim;51;51;0;0.51
2019;PALESTRA SHOW: TOCANDO NEGÓCIOS;Não;56;55;2750;0.6875
2019;PALESTRA SOBRE ASSOCIATIVISMO E EMPREENDEDORISMO EMPRESARIAL;Sim;10;10;0;1
2019;Palestra Sobre Associativismo e Gestão Empreendedora;Sim;48;48;0;1
2019;Palestra sobre Atualizações do Simples Nacional nas categorias MEI. ME e EPP (para Agentes de Desenvolvimento do Curimataú e Seridó da PB);Sim;11;11;0;1
2019;"Palestra sobre Campanha ""Compre em Picuí";Sim;46;46;0;1
2019;PALESTRA SOBRE ECONOMIA CRIATIVA - PRINCESA ISABEL - PB;Sim;18;18;0;0.9
2019;PALESTRA SOBRE ECONOMIA CRIATIVA EM QUEIMADAS;Sim;6;6;0;0.3
2019;PALESTRA SOBRE REDE ECONOMIA CRIATIVA - JOÃO PESSOA;Sim;16;16;0;0.8
2019;Palestra sobre Sensibilização - Missão Técnica no Semiárido Show - Petrolina /PE;Sim;24;24;0;1
2019;Palestra Todo Dia é Dia de Oportunidades: Então Venda Mais e Melhor - In Company;Sim;74;72;0;0.98630137
2019;PALESTRA TUDO O QUE VOCÊ PRECISA SABER SOBRE DISTRATO;Não;35;35;350;1
2019;Palestra:  O JEITO DISNEY DE ENCANTAR E FIDELIZAR CLIENTES;Não;85;85;3400;0.85
2019;"Palestra:  Rossandro Klinjey - ""Pensando Fora da Caixa: Estratégias Mentais para Criar o Novo";Não;219;219;13140;1
2019;"PALESTRA: ""O PODER DA AÇÃO - COMO O ARTESÃO PODE MOVIMENTAR UM NEGÓCIO DE SUCESSO?""";Sim;200;200;0;1
2019;"PALESTRA: ""PAP PB - NOVAS DIRETRIZES E ESTRATÉGIAS PARA O DESENVOLVIMENTO SUSTENTÁVEL DO ARTESANATO PARAIBANO""";Sim;200;200;0;1
2019;PALESTRA: A ÉTICA COMO DIMENSÃO ESSENCIAL DA PRÁTICA EDUCATIVA;Sim;35;32;0;0.16
2019;PALESTRA: A EXPERIÊNCIA NO MUNDO DA VELOCIDADE;Sim;60;60;0;1
2019;PALESTRA: A IMPORTÂNCIA DO CAPITAL DE GIRO;Não;7;3;70;0.175
2019;PALESTRA: A IMPORTÂNCIA DO CAPITAL DE GIRO;Sim;51;21;0;0.3
2019;Palestra: A Importância do Capital de Giro;Sim;43;9;0;0.7
2019;Palestra: A IMPORTÂNCIA DO CAPITAL DE GIRO PARA O SUCESSO DE SEU NEGÓCIO;Sim;34;12;0;0.944444444
2019;PALESTRA: A IMPORTÂNCIA DO DESIGN GRÁFICO PARA O MERCADO AUTOMOTIVO;Sim;11;11;0;0.366666667
2019;Palestra: A Magia das Vendas;Sim;68;68;0;0.68
2019;Palestra: A Magia de Encantar Clientes Inspirado no Jeito Disney de Servir e Atender;Sim;181;179;0;0.88
2019;PALESTRA: A TRANSFORMAÇÃO DIGITAL NA MOBILIDADE URBANA;Sim;60;60;0;1
2019;PALESTRA: ATENDIMENTO;Sim;29;29;0;0.29
2019;PALESTRA: ATENDIMENTO AO CLIENTE;Sim;47;47;0;0.94
2019;PALESTRA: ATENDIMENTO AO CLIENTE EM TEMPOS DE CRISE;Sim;20;16;0;0.4
2019;PALESTRA: ATENDIMENTO E VENDAS  EM TEMPOS DE CRISE;Sim;55;55;0;0.785714286
2019;PALESTRA: ATENDIMENTO E VENDAS EM TEMPOS DE CRISE;Sim;215;215;0;0.605555556
2019;PALESTRA: BATERIAS MOURA;Sim;814;814;0;0.814
2019;PALESTRA: BEZERRA OLIVEIRA;Sim;858;854;0;0.854
2019;Palestra: Capital de Giro;Sim;37;17;0;0.566666667
2019;Palestra: Capital de Giro para o sucesso do seu negócio;Sim;42;10;0;1
2019;PALESTRA: CERVEJA - DO HOBBY À PROFISSIONALIZAÇÃO;Não;8;8;120;0.266666667
2019;PALESTRA: COMANDOS DE VÁLVULAS. TUCHOS HIDRÁULICOS. POLIAS E TENSIONADORES;Sim;4;4;0;0.114285714
2019;Palestra: Como a Internet pode Alavancar suas Vendas;Sim;47;16;0;0.355555556
2019;Palestra: Como Abrir um Pequeno Negócio com Pouco Dinheiro;Sim;59;29;0;0.58
2019;PALESTRA: COMO ANUNCIAR NO FACEBOOK E INSTAGRAM;Sim;24;19;0;0.48
2019;PALESTRA: COMO ATENDER MELHOR CLIENTE;Sim;29;28;0;0.725
2019;PALESTRA: COMO ATENDER MELHOR SEU CLIENTE;Sim;27;27;0;0.9
2019;PALESTRA: COMO ATRAIR. CONQUISTAR E MANTER CLIENTES;Não;13;9;130;0.433333333
2019;PALESTRA: COMO AUMENTAR AS VENDAS DA OFICINA E DA AUTOPEÇA;Sim;7;6;0;0.1
2019;Palestra: Como Começar meu negócio;Sim;61;13;0;1
2019;Palestra: Como controlar o Fluxo de Caixa;Sim;17;6;0;0.566666667
2019;PALESTRA: COMO CONTROLAR O FLUXO DE CAIXA - 13ª FEIRA PARAIBANA DA BELEZA;Sim;24;23;0;0.046
2019;PALESTRA: COMO EXPANDIR SEUS NEGÓCIOS;Sim;30;30;0;1
2019;Palestra: Como Formalizar seu Negócio;Sim;120;42;0;0.323076923
2019;PALESTRA: COMO SE PREPARAR PARA UM MERCADO DE TRABALHO DESCONHECIDO?;Sim;101;100;0;1
2019;Palestra: Como Será o Amanhã?;Sim;16;16;0;0.8
2019;PALESTRA: Como Turbinar as Suas Vendas;Sim;42;42;0;0.7
2019;Palestra: Como utilizar as Redes Sociais para promover o seu Negócio;Sim;79;79;0;1
2019;Palestra: Como vender através das mídias sociais;Sim;61;15;0;0.983870968
2019;PALESTRA: COMO VENDER PELO INSTAGRAN;Sim;35;35;0;0.583333333
2019;PALESTRA: CONSCIÊNCIA DIGITAL - Os segredos do Neurobusiness por trás da Transformação Digital;Sim;304;300;0;1
2019;PALESTRA: CONVERTENDO COTAÇÃO EM VENDAS E FIDELIZAÇÃO;Sim;31;31;0;0.516666667
2019;Palestra: Destino Turístico - Fortalecimento da Governança. Integração dos setores públicos e privados. melhoria dos serviços e atrativos turísticos. novos mercados e inovação da oferta turística;Sim;13;13;0;1
2019;PALESTRA: DIAGNÓSTICO DE SUSPENSÃO;Sim;48;47;0;0.783333333
2019;PALESTRA: DIAGNÓSTICO VEICULAR COM O USO DO OSCILOSCÓPIO;Sim;17;16;0;0.457142857
2019;PALESTRA: DICAS DE INSTAGRAM PARA NEGÓCIOS AUTOMOTIVOS;Sim;6;6;0;0.171428571
2019;PALESTRA: E-SOCIAL - PARCERIA IPEC/SPED - SEBRAE;Sim;52;52;0;0.866666667
2019;PALESTRA: ECONOMIA CRIATIVA EM CABEDELO;Sim;12;9;0;0.3
2019;PALESTRA: EMPREENDEDORISMO NO ENSINO MÉDIO;Sim;50;48;0;0.48
2019;Palestra: Estratégias de Vendas;Sim;7;7;0;0.35
2019;PALESTRA: ESTRATÉGIAS DE VENDAS PARA O COMERCIO ELETRÔNICO;Sim;28;28;0;0.933333333
2019;PALESTRA: EXCELÊNCIA NO ATENDIMENTO;Sim;40;40;0;0.266666667
2019;Palestra: Finanças pessoais e Finanças Empresariais;Sim;33;32;0;0.533333333
2019;Palestra: Formação do Preço de venda;Sim;51;15;0;0.85
2019;PALESTRA: GESTÃO DE FINANÇAS PESSOAIS E EMPRESARIAIS;Não;25;19;250;0.833333333
2019;PALESTRA: GESTÃO DE PROJETOS E OBRAS: UMA ABORDAGEM DA CONSTRUÇÃO ENXUTA E SUSTENTÁVEL;Não;40;39;780;0.78
2019;Palestra: Gestão do visual de loja;Sim;17;17;0;0.566666667
2019;PALESTRA: HARMONIA NO TRÂNSITO;Sim;107;105;0;0.703225806
2019;Palestra: Impacto das Tecnologias;Sim;537;537;0;0.976363636
2019;Palestra: Informações Sobre MEI;Sim;8;8;0;0.266666667
2019;PALESTRA: INJEÇÃO ELETRÔNICA;Sim;48;47;0;0.783333333
2019;Palestra: Inovação no Atendimento;Não;40;40;440;0.8
2019;Palestra: Integra Grupo Rede Compras;Sim;40;40;0;1
2019;PALESTRA: LÍDER COACH;Não;15;15;450;0.5
2019;PALESTRA: LÍDER COACH - LIDERANDO PARA ALTA PERFORMANCE;Não;9;8;90;0.3
2019;Palestra: Marketing Aplicado;Sim;21;21;0;0.84
2019;PALESTRA: MARKETING DIGITAL - ESTRATÉGIAS E TÉCNICAS PARA OBTER MAIS RESULTADOS;Não;17;17;333.28;0.34
2019;PALESTRA: MARKETING DIGITAL PARA SEGUIMENTO DA BELEZA - 13ª FEIRA PARAIBANA DA BELEZA;Sim;30;29;0;0.145
2019;Palestra: Marketing e Vendas;Sim;18;18;0;0.36
2019;Palestra: Marketing Pessoal;Não;39;39;487.5;0.78
2019;PALESTRA: MATRIZ DE SALDOS CONTÁBEIS - PARECERIA IPEC;Sim;26;26;0;0.838709677
2019;Palestra: Maturidade Tecnológica - TRL;Sim;15;15;0;0.75
2019;PALESTRA: MÉTODO ALPHA DE VENDAS;Sim;53;53;0;0.883333333
2019;Palestra: Micro Empreendedor Individual - MEI;Sim;74;74;0;0.74
2019;PALESTRA: MOBILIDADE ELÉTRICA NO BRASIL;Sim;5;5;0;0.142857143
2019;Palestra: Motivação para Empreender;Sim;25;25;0;0.833333333
2019;PALESTRA: MUDANDO MENTES PARA O FUTURO;Sim;60;60;0;1
2019;PALESTRA: MULHERES NO SETOR AUTOMOTIVO : CASE ELETRICAR BATERIAS;Sim;7;7;0;0.116666667
2019;Palestra: Negócio a Negócio;Sim;12;12;0;0.4
2019;PALESTRA: NOVAS TECNOLOGIAS AUTOMOTIVAS;Sim;35;35;0;1
2019;PALESTRA: O FUTURO DA ESCOLA E A ESCOLA DO FUTURO;Sim;129;128;0;0.984615385
2019;PALESTRA: O FUTURO DOS NEGÓCIOS DAS ACADEMIAS E PROFISSIONAIS DA EDUCAÇÃO FÍSICA;Sim;74;74;0;0.870588235
2019;PALESTRA: O MODELO DISNEY DE ENCANTAR E FIDELIZAR O CLIENTE - 13ª FEIRA PARAIBANA DA BELEZA;Sim;7;7;0;0.035
2019;Palestra: O PODER DA AÇÃO : COMO UM MEI PODE MOVIMENTAR UM NEGÓCIO DE SUCESSO;Sim;120;97;0;0.808333333
2019;PALESTRA: O TNP (O TEMPO NÃO PARA) - OS NOVOS PARADIGMAS DA EDUCAÇÃO BÁSICA NO SÉCULO XXI;Sim;45;42;0;0.21
2019;PALESTRA: OLX:O poder da audiência. Quais os pilares para tratar 50 milhões de usuários?;Sim;58;58;0;0.966666667
2019;Palestra: Oportunidades de Negócios com a atualização do Mapa do Turismo da Paraíba 2019 - Fórum do Seridó e Curimataú da PB.;Sim;12;12;0;1
2019;"PALESTRA: OPTOMETRIA ""BOOM DO INVESTIMENTO"" - PARCERIA";Sim;16;16;0;0.266666667
2019;PALESTRA: OS SEGREDOS DOS CAMPEÕES DE VENDAS;Sim;46;46;0;0.46
2019;PALESTRA: PARCERIA NOS SALÕES. O QUE VOCÊ PRECISA SABER - 13ª FEIRA PARAIBANA DA BELEZA;Sim;29;28;0;0.056
2019;PALESTRA: Pensando fora da caixa: estratégias mentais para criar o novo. Palestrante: Rossandro Klinjey;Não;114;111;10648.23;0.792857143
2019;PALESTRA: Pensando fora da caixa: estratégias mentais para criar o novo. Palestrante: Rossandro Klinjey;Sim;444;441;0;0.882
2019;PALESTRA: Pensando fora da caixa: estratégias mentais para criar o novo. Palestrante: Rossandro Klinjey INGRESSO ESTUDANTE:R$25.00;Não;3;3;75;0.006
2019;PALESTRA: Pensando fora da caixa: estratégias mentais para criar o novo. Palestrante: Rossandro Klinjey Ingresso Inteira:R$50.00;Não;1;1;50;0.002
2019;PALESTRA: PÓS-VENDA - UM MEIO DE FIDELIZAÇÃO DO SEU CLIENTE;Sim;12;12;0;0.342857143
2019;PALESTRA: QUERO SER MEI. COMO FAZER? - 13ª FEIRA PARAIBANA DA BELEZA;Sim;128;127;0;0.27
2019;PALESTRA: RECONSTRUÇÃO DE UMA EDUCAÇÃO EXPONENCIAL: O professor como Designer de Aprendizagem;Sim;50;49;0;0.98
2019;PALESTRA: REVOLUCIONE CARREIRAS E NEGÓCIOS;Sim;29;29;0;0.966666667
2019;PALESTRA: SEMINÁRIO DE COMPRAS GOVERNAMENTAIS;Sim;69;69;0;1
2019;PALESTRA: SENAI PARAÍBA;Sim;646;646;0;0.646
2019;PALESTRA: SENSORES DE NÍVEL DE COMBUSTÍVEL: DICAS E APLICAÇÕES;Sim;6;6;0;0.171428571
2019;PALESTRA: SISTEMA DE SUSPENSÃO E DIREÇÃO;Sim;7;5;0;0.142857143
2019;PALESTRA: SKF;Sim;180;179;0;0.179
2019;PALESTRA: SUSPENSÃO;Sim;9;8;0;0.228571429
2019;PALESTRA: TECNOLOGIA EM VELAS DE IGNIÇÃO E CABOS DE IGNIÇÃO;Sim;5;5;0;0.142857143
2019;PALESTRA: TECNOLOGIA EM BOBINAS DE IGNIÇÃO E SENSORES DE OXIGÊNIO;Sim;4;4;0;0.114285714
2019;PALESTRA: TECNOLOGIAS EM SISTEMA DE FRENAGEM;Sim;6;6;0;0.171428571
2019;Palestra: Unindo forças para melhorar -Lançamento Liquida Cuité;Sim;40;40;0;1
2019;PALESTRA: VEÍCULOS COM ISENÇÃO. TENHO DIREITO?;Sim;60;60;0;1
2019;PALESTRA: VENDAS E ATENDIMENTO EM TEMPOS DE CRISE;Sim;200;200;0;0.702797203
2019;PALESTRA: VENDAS PARA O NATAL;Sim;26;26;0;0.52
2019;PALESTRA: VOCÊ COMO DIFERENCIAL COMPETITIVO;Sim;21;21;0;0.7
2019;PALESTRAS MEI E ATENDIMENTO AO CLIENTE;Sim;22;22;0;0.733333333
2019;Palestras sobre as Soluções de Financiamento do BNB e soluções de gestão empresarial do SEBRAE;Sim;16;16;0;1
2019;Passos para se tornar Empreendedora de Resultados;Sim;32;32;0;0.914285714
2019;Personalize suas vendas através das redes sociais;Sim;14;14;0;0.56
2019;Pessoas certas. no lugar certo! Como gerenciar sua equipe para aumentar os resultados.;Não;205;191;1910;0.795833333
2019;PET WEEKEND 2019 - PALESTRA: COMO AJUDAR OS PET LOVERS A TEREM MAIS QUALIDADE DE VIDA COM SEUS PETS DENTRO DE CASA / ENTRADA 1KG DE RAÇÃO;Sim;85;63;0;0.56
2019;Pitch e Comunicação Estratégica para Startups;Não;34;21;1785;0.42
2019;Pitch para Startups;Não;39;0;0;-
2019;Planejamento e Orçamento de Obras;Sim;35;35;0;0.777777778
2019;PLANEJAMENTO ESTRATÉGICO;Sim;15;14;0;0.4
2019;PLANEJAMENTO ESTRATÉGICO E TÁTICO - SERCON;Sim;19;19;0;0.857142857
2019;PLUS DAY: OS DESAFIOS DA INOVAÇÃO PARA OS NEGÓCIOS LOCAIS;Sim;156;114;0;0.814285714
2019;POR QUE INVESTIR EM MELHORAMENTO GENÉTICO DAS VACAS LEITEIRAS;Sim;22;22;0;0.88
2019;Por que investir em melhoramento genético das vacas leiteiras?;Sim;21;21;0;0.84
2019;Potencial e perspectivas de aquacultura do Vale do Paraíba;Sim;23;23;0;0.153333333
2019;Prática com ordenha mecânica;Sim;41;41;0;0.273333333
2019;Práticas com Drones;Sim;41;41;0;0.273333333
2019;Prepare a Vitrine de sua loja- Vitrinismo: Construindo Cenários;Sim;10;0;0;-
2019;Processos de Avaliação e Patologia nas Incorporações Imobiliárias;Sim;40;40;0;0.8
2019;Programa 8S - Atribuições Setor Pessoal;Sim;12;12;0;0.923076923
2019;Programa de Qualificação em Marketing  e Vendas - Pet Shops Módulo 1;Não;79;79;5135;0.9875
2019;PROGRAMA DE QUALIFICAÇÃO EM MARKETING E VENDAS - PET SHOPS MÓDULO 2 (EXCLUSIVO PARA PESSOA JURÍDICA);Não;119;119;7735;0.991666667
2019;Programa Marketing Digital - Módulo 1: como multiplicar resultados nos seus negócios;Não;24;23;4830;0.766666667
2019;Projeto e Execução de Alvenaria Racionalizada;Sim;45;43;0;0.955555556
2019;Projeto Territorial Cariri & Moxotó - Plano agronordeste - MAPA;Sim;10;10;0;0.5
2019;Prototipação e MVP;Não;57;38;2975;0.475
2019;PROTOTIPE: EXECUÇÃO ESTRATÉGICA;Sim;12;11;0;0.55
2019;Prototipe: Proposta de valor e jornada do cliente;Sim;13;13;0;0.433333333
2019;Reabilitação de Estruturas;Sim;52;48;0;0.96
2019;Recepção e Atendimento ao Cliente;Não;37;35;2100;0.921052632
2019;Rede Criativa Cabedelo: Inovando e Oferta Turística - Palestras Investe Turismo - Paraíba;Sim;19;19;0;0.38
2019;Relacionamento com o cliente;Sim;37;33;0;0.825
2019;Relações Humanas e Motivação no Trabalho - Encontro 1;Não;26;25;1428.5;0.833333333
2019;Relações Humanas e Motivação no Trabalho - Encontro 2;Não;26;0;0;-
2019;Relações Interpessoais;Não;22;22;899.8;0.733333333
2019;Resultados Preliminares do Programa de Assistência Técnica Gerencial aos Carcinicultores do Vale do Paraíba;Sim;157;157;0;0.314
2019;Reunião de Negócio da SOS Empreendedoras;Sim;7;7;0;0.7
2019;Reunião do Fórum de Turismo do Agreste;Sim;6;0;0;-
2019;Revolucione carreiras e negócios;Sim;24;22;0;0.22
2019;RODADA DE NEGÓCIOS;Sim;36;0;0;-
2019;RODOLFO MAYER - CARNE COM BATATA DOCE E VERDURAS MINEIRAS - O COTIDIANO REVISITANDO;Sim;38;36;0;0.72
2019;Rumos em tempo de Crise;Sim;330;212;0;0.848
2019;SAIBA COMO FAZER SUA DECLARAÇÃO ANUAL - MEI;Sim;27;27;0;0.7
2019;Sanidade na Piscicultura;Sim;29;29;0;0.58
2019;Sanidade na Piscicultura - Turma 02;Sim;16;16;0;0.32
2019;SAUDE SUMMIT: ENCONTRO DE LIDERIS DE HOSPITAIS E CLINICAS;Sim;66;66;0;0.942857143
2019;SAUDE SUMMIT: ODONTO TECH;Sim;48;48;0;0.872727273
2019;Sebrae/pb;Sim;15;15;0;1
2019;Sebraelab - Oficina On_board - Processo Decisório e Gestão de Recursos;Sim;21;21;0;0.954545455
2019;Segmentação do cliente;Sim;30;29;0;0.828571429
2019;SEMINÁRIO - 1º PBSOLAR (Parceria);Sim;131;131;0;0.655
2019;Seminário - Formação do Preço de Venda;Sim;24;24;0;0.888888889
2019;Seminário - Marketing e Redes;Sim;9;9;0;0.6
2019;Seminário - REDE GENTE ECONÔMICA DE SUPERMERCADOS;Não;203;203;10150;0.882608696
2019;Seminário - Sessão de Crédito;Sim;31;31;0;0.3875
2019;SEMINÁRIO 2º ENCONTRO NACIONAL DE FORROZEIROS;Sim;50;50;0;0.833333333
2019;Seminário 360º São João do Conhecimento: Festividades Juninas Como Oportunidade de Negócios;Sim;81;80;0;0.4
2019;SEMINÁRIO BRASIL MAIS SIMPLES;Sim;264;242;0;0.806666667
2019;Seminário Capital Empreendedor;Sim;144;75;0;0.625
2019;Seminário da Aquicultura - Sapé;Sim;31;31;0;0.516666667
2019;Seminário da Aquicultura - SEBRAE/BNB - Itabaiana;Sim;33;33;0;0.55
2019;Seminário da Aquicultura - SEBRAE/BNB - Mari/PB;Sim;16;15;0;0.3
2019;Seminario de Agronecócio;Sim;31;31;0;0.442857143
2019;SEMINÁRIO DE COMPRAS GOVERNAMENTAIS;Sim;514;472;0;0.767479675
2019;Seminário de Ovinocultura;Sim;50;48;0;0.96
2019;Seminário de PITCH - Chamada BRASFIP;Sim;3;3;0;0.428571429
2019;Seminário de Resiliência Emocional - Aprenda a ser capaz de superar dificuldades nos negócios. na vida pessoal e relacionamentos;Não;13;13;2880;1
2019;SEMINÁRIO DE TURISMO BUSINESS TRAVEL CONNECTION JPA;Sim;82;82;0;0.496969697
2019;SEMINÁRIO DIA 01 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS - 25/09/2019;Não;139;139;6950;0.992857143
2019;SEMINÁRIO DIA 02 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS  - 26/09/2019;Não;150;150;7500;1
2019;SEMINÁRIO DIA 03 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS - 27/09/2019;Não;54;54;2700;0.54
2019;SEMINÁRIO DIA 04 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS - 28/09/2019;Não;22;22;1100;0.044
2019;SEMINÁRIO EXPO MOTOR 2019;Sim;3803;3802;0;0.462666667
2019;SEMINÁRIO INTERNACIONAL DE ECONOMIA CRIATIVA;Não;288;288;10160;0.96
2019;Seminário Leite do Vale - Dia 01/12;Sim;100;74;0;0.74
2019;Seminário Leite do Vale - Dia 30/11;Sim;58;43;0;0.43
2019;SEMINÁRIO PARAIBANO DE DESIGN DE SOBRANCELHAS (A ARTE NO OLHAR) - 13ª FEIRA PARAIBANA DA BELEZA;Sim;7;7;0;0.07
2019;SEMINÁRIO REGIONAL DE COMPRAS GOVERNAMENTAIS - MONTEIRO;Sim;130;130;0;1
2019;SEMINÁRIO RESTAURANTE WEEK;Sim;19;19;0;0.633333333
2019;SEMINÁRIO SAÚDE SUMMIT;Sim;300;300;0;0.9375
2019;SEMINÁRIO: 20 + EMPRETEC CELEBRATION - PESSOA JURÍDICA;Não;74;74;5360;0.74
2019;Seminário: Atendimento e Vendas de Alta Performance;Sim;10;10;0;0.666666667
2019;SEMINÁRIO: AUTOGESTÃO (PARCERIA-FORUM DAS MULHERES);Sim;32;30;0;0.6
2019;SEMINÁRIO: CAFÉ COM EMPREENDEDORAS;Sim;91;51;0;0.455
2019;SEMINÁRIO: ENCONTRO DE FORNECEDORES DO SEBRAE;Sim;130;116;0;0.833333333
2019;SEMINÁRIO: EXCELÊNCIA EM GESTÃO E INOVAÇÃO NO MUNDO DA BELEZA;Sim;5000;0;0;-
2019;SEMINÁRIO: EXCELÊNCIA EM GESTÃO E INOVAÇÃO NO MUNDO DA BELEZA - 13ª FEIRA DA BELEZA;Sim;1029;1027;0;0.1027
2019;SEMINÁRIO: K L A SUMMIT - O Maior Evento de Vendas do Nordeste;Não;23;23;4600;0.2875
2019;Seminário: Liderança e Gestão de Pessoas;Sim;17;16;0;0.64
2019;SEMINÁRIO: MUSEUS E AS NOVAS ECONOMIAS;Não;36;36;1440;0.72
2019;SEMINÁRIO: SEBRAE PRÓ BUSINESS - BAIRRO DOS ESTADOS - NOVO;Sim;1251;1248;0;0.416
2019;SEMINÁRIO: SEBRAE PRÓ BUSINESS - SEBRAE MANGABEIRA - NOVO;Sim;1275;1214;0;0.404666667
2019;Seminário: Sebrae. políticas públicas e modelo de atendimento. A importância do território para o desenvolvimento dos pequenos negócios. Case Casa do Empreendedor. Orientação técnicas: Mudanças no Simples. DASN-SIMEI e E-Social.;Sim;21;21;0;0.7
2019;SEMINÁRIO: SER PLENA CONQUISTE O SUCESSO NAS ÁREAS PROFISSIONAIS E FINANCEIRAS (PARCERIA);Sim;33;33;0;0.22
2019;Sertão Fashion -  Inovação em Cortes Masculinos e Tendências para 2019 - Felipe Sevilha - Workshop de Excelência em Gestão e Beleza;Não;43;39;2000;0.571428571
2019;Sertão Fashion  - Esquadrão do Cintra e Cláudia Guimarães - Workshop de Excelência em Gestão e Beleza;Não;145;144;14400;0.72
2019;Sessão De Crédito - Educação Financeira para pequenos negócios;Sim;33;33;0;0.66
2019;Sessão De Crédito - Mais oportunidades para sua empresa crescer;Sim;89;49;0;0.227906977
2019;SKETCH DIGITAL PARA PROJETOS E PRODUTOS;Sim;15;15;0;0.75
2019;Soluções das Cooperativas financeiras para empresas de visão inovadora;Sim;58;57;0;0.95
2019;Soluções de crédito para aquicultura.;Sim;13;13;0;0.433333333
2019;Sped Contábil (ECD) Prático 2019;Sim;38;38;0;0.95
2019;Startup day - A aventura de empreender em saúde no Brasil;Não;339;339;10170;0.8475
2019;Startup day - Como construir relacionamentos para transformar seu negócio;Não;339;339;10170;0.8475
2019;Startup day - Estratégias digitais para lançar uma ideia;Não;340;340;10200;0.85
2019;Startup day - Inovação no DNA do negócio;Não;339;339;10200;0.339
2019;Startup day - Recrutando gente que trabalha (não apenas) por dinheiro.;Não;339;339;10170;0.8475
2019;Startup day - Sebrae Startup Way;Não;339;339;10200;0.8475
2019;Startup day - Tá na hora de conseguir um investidor?;Não;340;340;10200;0.85
2019;Startup day - UpSaude: E o SUS ficou digital;Não;339;339;10170;0.8475
2019;Startup ON;Sim;78;78;0;0.975
2019;Startup Weekend - Campina Grande;Sim;67;67;0;0.957142857
2019;Startup Weekend João Pessoa;Não;57;56;2800;0.8
2019;Studio Arthur Casas: três décadas de produção arquitetônica;Sim;164;45;0;0.9
2019;Suoni Della Chiesa: Uma Nova Oferta - Palestras Investe Turismo - Paraíba;Sim;11;11;0;0.22
2019;SUPORTE FORRAGEIRO EM PIQUETES;Sim;21;21;0;0.84
2019;Talk : Como fortalecer sua marca nas redes sociais.;Sim;60;23;0;0.383333333
2019;Talk: O que é Marketing Digital e como usar;Sim;52;23;0;0.46
2019;TARDEZINHA IPEC - Tema: SPED;Sim;69;68;0;0.68
2019;Técnicas de Atendimento;Sim;19;16;0;0.533333333
2019;Técnicas de Construções Sustentáveis;Sim;14;14;0;0.56
2019;Técnicas de Maquiagem e Gestão do Negócio;Sim;31;25;0;0.833333333
2019;TÉCNICAS DE VENDAS;Não;15;14;1170;0.777777778
2019;Técnicas em vendas: Como se Preparar para vender no Natal;Sim;26;0;0;-
2019;Tendências de futuro e oportunidades do presente;Não;205;193;1930;0.804166667
2019;TENDÊNCIAS PARA O SETOR DA PANIFICAÇÃO;Sim;12;11;0;0.366666667
2019;THECTUR 2019;Sim;2;0;0;-
2019;Tocando negócios – Empreendedorismo. poesia e música - AMAZAN;Sim;173;173;0;0.865
2019;Tocando negócios – Empreendedorismo. poesia e música - Amazan;Sim;489;100;0;1
2019;Transformação Digital em RH;Sim;16;16;0;0.8
2019;Transformação Digital no setor do Varejo;Sim;75;73;0;0.9125
2019;TREINAMENTO DOS AGENTES DE DESENVOLVIMENTO DO LITORAL SUL;Sim;14;13;0;0.866666667
2019;Um (velho) novo mundo: A forte relação entre os meios. a TV e o consumidor conectado;Sim;20;20;0;1
2019;UNIFACISAUP: A próxima revolução da saúde não virá da Medicina;Sim;204;114;0;0.76
2019;UTILIZAÇÃO DE BERCÁRIOS INTENSIVOS PARA CONVIVÊNCIA;Sim;91;91;0;0.182
2019;Utilização do BIM 3D e 4D na Construção de Edifícios;Sim;41;39;0;0.975
2019;Utilização do BIM em projetos de infraestrutura e para instituições de ensino;Sim;44;44;0;0.88
2019;Vantagens e obrigações do MEI;Sim;16;16;0;0.533333333
